species,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
Gossypium bickii,45.03856845,33.07958808,16.45288407,25.90828378,40.86294743,37.67001487,37.48579104,57.19955171,49.13614645,122.627911,102.6750227,92.8274898,62.55033088,104.7081196,116.4155769,152.0007239,100.7739803,54.87300546,78.86190307,114.8563744,103.827485,96.38078243,72.13860035,60.28570117,143.0529666,123.1320011,76.27009126,56.50686992,111.8593554,191.8588354,236.4711028,84.89130223,164.5699649,133.988523,88.58767301,137.5962881,49.39713959,38.59285276,19.19503142,30.84319498,42.22504568,46.36309523,49.48124417,68.1994655,60.36726564,125.5476232,111.3517852,98.13191778,110.2077258,135.6781268,131.9376539,179.8675232,135.3250592,66.42521713,97.84717603,157.9275148,142.9508852,126.4997769,88.78596967,86.31816304,155.2276872,123.1320011,83.89710039,62.15755691,123.8442863,213.7487696,249.8310522,97.75362075,175.822612,144.7076049,94.03922211,149.3066105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gossypium herbaceum,0,0,0,0,0,0,11.99545313,23.09981896,0,11.67884867,4.338381243,37.13099592,0,0,0,5.066690796,2.87925658,14.44026459,0,0,0,0,16.64736931,0,0,0,0,8.476030487,13.31658993,24.46522062,0,12.86231852,222.2397816,54.93529444,53.1526038,465.485315,0,0,0,0,0,0,11.99545313,23.09981896,0,11.67884867,4.338381243,37.13099592,0,0,0,5.066690796,2.87925658,14.44026459,0,0,0,0,16.64736931,0,0,0,0,8.476030487,13.31658993,24.46522062,0,12.86231852,222.2397816,54.93529444,53.1526038,465.485315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gossypium hirsutum,94.43570804,56.51096296,131.6230726,74.02366794,128.0372353,121.703125,116.955668,153.9987931,137.5812101,122.627911,128.7053102,165.7633746,119.1434874,166.648134,119.5199923,157.0674147,83.49844081,132.8504343,141.6593444,110.5492604,57.18035407,143.0652239,116.5315852,139.7532164,109.5724851,66.88651911,137.2861643,161.0445793,101.2060835,81.121521,64.1277567,127.3369533,85.80143467,129.9688673,102.2165458,168.3358844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825343496,0,0,0,0,0,1.33988523,0,0
Gossypium raimondii,68.2842812,38.59285276,154.931325,34.54437837,85.8121896,72.44233629,115.4562364,145.198862,94.06062321,81.75194068,41.93768535,78.24031283,160.843708,54.56620316,74.50596923,84.86707083,71.98141449,89.52964049,224.9024643,70.34952933,100.8179927,134.0295256,99.88421587,306.9090241,409.3749789,191.5386683,54.91446571,104.5377093,63.91963166,46.35515486,315.2948038,46.30434667,88.61459647,103.1711627,47.7010547,99.53774032,11.62285637,38.59285276,113.7991148,28.37573938,2.724196495,24.63039434,25.49033791,5.499956895,33.69335757,54.0146751,138.8281998,43.7615309,19.3608167,26.54572046,68.29713847,40.53352637,37.43033553,36.10066149,24.82689541,38.76402636,9.028476958,37.64874314,13.87280776,6.85064786,101.9632847,60.80592646,28.98263468,15.53938923,29.29649784,25.75286381,177.6873259,43.73188297,57.66981675,58.95495013,27.25774554,46.84128956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gossypium turneri,509.9528234,144.7231978,46.61650487,171.4881641,16.34517897,49.26078868,40.48465432,30.79975861,4.211669696,11.67884867,1.446127081,0,163.8222952,89.9604971,217.3090769,34.20016287,35.99070724,12.99623813,68.63906378,43.07114041,91.78951574,22.58924588,27.74561552,117.8311432,324.151935,180.8976312,170.8450044,2.825343496,5.326635972,5.150572762,68.1357415,92.60869334,0,0,0,2.927580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gouania willdenowi,1255.268488,1556.118956,671.8260996,1722.284007,1336.218381,927.2619046,1554.910612,1359.589344,1221.384212,1004.380986,1809.104978,2007.725994,2026.928579,1778.563271,1325.585369,2629.612523,2736.733379,2001.420673,4619.262952,2343.070038,3256.27069,6452.994574,3960.686616,6164.212945,1649.674636,1346.851271,1520.82562,1573.716327,2427.614344,3090.343657,1410.810647,1535.760831,552.7862922,723.5380243,712.7900459,627.9660382,642.1628147,820.0981211,271.4725872,531.7366814,636.0998817,363.6605282,676.2436704,567.5955516,501.1886938,300.7303532,770.7857341,632.5530376,1038.037634,864.2106771,658.1360616,938.6044699,931.4395035,811.5428702,3147.174095,1682.645885,1431.013598,2188.144951,1885.314575,3981.596537,695.4809121,627.8211907,555.2462644,419.5635091,812.3119857,692.7520365,657.3095062,315.1268037,334.7662533,321.5724553,310.7382992,313.2511239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grapholita molesta,2.905714094,0,0,0,0,0,0,2.199982758,0,0,0,0,0,0,0,0,5.758513159,0,1.460405612,2.87140936,16.55220776,105.4164808,196.9938702,64.39608989,0,0,0,0,2.663317986,0,0,2.572463704,0,0,0,0,114.7757067,67.53749232,27.42147345,46.88165636,0,23.18154761,23.99090627,8.799931032,7.019449493,0,0,0,7.446467961,14.74762248,74.50596923,0,8.637769739,0,55.49541327,5.742818721,19.56170008,236.4341069,371.791248,191.8181401,103.4851248,39.5238522,22.88102738,7.06335874,3.994976979,2.575286381,22.71191383,3.858695556,2.813161793,0,2.725774554,5.855161195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griposia aprilina,483.8013966,328.0392484,651.2599945,424.4023629,324.1793829,385.3932291,163.4380489,171.5986551,220.4107141,651.0958133,227.0419517,206.8726915,282.9657825,272.8310158,381.8430923,229.2677585,260.5727205,231.0442335,192.7735408,163.6703335,120.3796928,69.27368737,80.46228501,119.2012728,226.7541705,231.0625205,151.0147807,108.7757246,291.6333194,262.6792109,327.3187582,132.4818808,181.4489356,202.3226698,208.5217534,153.6979814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.30137398,154.4724432,100.4361689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulo gulo,5.811428187,9.648213189,10.96858938,7.402366794,34.05245619,60.85156249,37.48579104,39.59968964,49.13614645,24.81755342,59.29121032,80.89252682,50.63598214,28.0204827,6.20883077,45.60021716,53.26624672,57.76105838,46.7329796,37.32832168,48.15187711,52.70824039,74.91316191,60.28570117,12.17472056,28.88281507,30.50803651,93.23633536,79.89953957,56.65630038,14.69594424,14.14855037,35.16452241,91.11219566,69.50725113,96.61015972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gymnodraco acuticeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.080592646,218.132461,62.15755691,2.663317986,30.90343657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.080592646,218.132461,62.15755691,2.663317986,30.90343657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gymnoscelis rufifasciata,671.2199556,760.8305258,276.9568819,359.0147895,134.8477265,301.360119,410.8442698,183.6985603,193.736806,275.9127998,378.8852952,295.7218603,597.2067305,505.8434509,2689.975931,297.6680842,365.6655856,300.3575036,376.784648,182.3344944,273.8638011,277.0947495,174.7973778,283.6168214,1305.73878,147.4543717,257.7929085,185.059999,635.2013396,324.486084,161.6553867,199.3659371,106.9001481,144.7076049,132.2000659,114.1756433,286.2128382,392.8201084,153.5602513,187.5266255,16.34517897,124.6008184,55.47897074,171.5986551,64.57893534,94.89064544,153.2894706,17.23939096,35.74304621,165.1733717,1454.418608,13.93339969,86.37769739,24.54844981,68.63906378,83.27087145,75.23730798,37.64874314,18.03465009,63.02596032,719.8303532,28.88281507,129.6591551,21.19007622,422.1359007,103.0114552,28.05589356,86.17753408,16.87897076,26.7977046,13.62887277,5.855161195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gyratrix hermaphroditus,2.905714094,0,0,0,0,4.346540178,2.998863283,34.09973275,5.615559595,1.459856084,4.338381243,39.78320991,5.957174369,5.89904899,7.761038462,5.066690796,11.51702632,23.10442335,4.381216837,14.3570468,4.514238479,48.19039121,610.4035415,1.370129572,1.52184007,30.40296323,30.50803651,9.888702235,25.30152086,19.31464786,72.14372629,2.572463704,132.2186043,38.85667168,58.60415291,4.391370896,2.905714094,0,0,0,0,4.346540178,2.998863283,35.19972413,5.615559595,1.459856084,4.338381243,39.78320991,5.957174369,5.89904899,7.761038462,5.066690796,11.51702632,23.10442335,4.381216837,14.3570468,6.018984639,51.20229067,610.4035415,1.370129572,1.52184007,30.40296323,30.50803651,12.71404573,23.96986187,23.17757743,74.81571615,7.717391112,132.2186043,41.53644214,58.60415291,4.391370896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gyrosigma acuminatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.998362,0,0,0,0,0,0,52.77506154,0,0,0,0,0,0,18.07139671,0,0,0,0,0,118.6644268,0,0,0,0,0,0,0,0
Gyrosigma fasciola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.99982758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gyrosigma limosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.38015244,0,0,0,0,0,0,0,0
Habropoda laboriosa,5.811428187,2.75663234,13.71073673,0,17.70727722,5.795386903,22.49147462,5.499956895,19.65445858,2.919712167,0,15.91328396,14.89293592,20.64667147,1.552207692,17.73341778,38.86996382,20.21637043,23.3664898,8.614228081,7.523730798,0,6.93640388,10.96103658,3.04368014,0,9.152410952,8.476030487,6.658294964,14.1640751,4.007984794,3.858695556,11.25264717,13.3988523,6.814436385,30.73959627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Habrosyne pyritoides,355.9499765,201.2341608,61.69831527,231.9408262,134.8477265,115.9077381,440.8329026,210.0983534,131.9656505,115.3286306,202.4577913,238.6992595,503.3812342,302.3262608,223.5179077,215.3343588,266.3312336,140.0705666,289.1603113,488.1395913,403.2719708,335.8267888,223.3522049,271.2856553,229.7978506,173.2968904,413.3838946,179.409312,129.1709223,180.2700467,152.3034222,214.8007193,88.61459647,107.1908184,92.67633484,133.2049172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemonchus contortus,309.458551,441.0611744,392.1270704,259.0828378,333.7140707,369.4559151,461.8249456,315.6975258,314.4713373,181.0221544,268.9796371,279.8085764,352.9625814,480.7724927,357.0077693,234.3344493,300.8823126,322.0179005,499.4587194,219.6628161,248.2831163,393.0528783,398.1495827,378.1557619,328.7174552,217.3811871,257.7929085,206.2500752,205.0754849,200.8723377,375.4145757,282.9710074,289.7556646,286.7354393,290.29499,313.2511239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.104415385,0,0,0,45.27257398,2.87140936,48.15187711,24.09519561,87.39868889,8.220777433,3.04368014,3.040296323,9.152410952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halamphora americana,2.905714094,0,1.371073673,0,20.43147371,7.244233629,182.9306603,230.9981896,7.019449493,16.05841692,21.69190621,7.956641982,854.854522,163.6986095,220.4134923,127.9339426,105.0928652,53.428979,84.70352552,24.40697956,82.76103878,88.8510338,87.39868889,141.1233459,745.7016344,319.2311139,79.32089491,5.650686992,2.663317986,7.725859143,187.0392904,3.858695556,2.813161793,9.379196612,1.362887277,17.56548359,2.905714094,1.37831617,2.742147345,0,20.43147371,5.795386903,182.9306603,226.5982241,5.615559595,16.05841692,18.79965205,7.956641982,844.4294668,159.2743227,211.1002462,126.6672699,102.2136086,51.98495254,83.24311991,18.66416084,79.75154646,87.34508408,86.01140811,134.2726981,741.1361142,302.5094841,76.27009126,4.238015244,1.331658993,6.438215952,185.7032954,3.858695556,2.813161793,9.379196612,0,16.10169329,0,0,0,0,0,0,0,0,0,0,0,0,0,539.7629826,709.3589154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halamphora bicapitata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.99982758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halamphora calidilacuna,7.264285234,0,5.484294691,0,17.70727722,26.07924107,29.98863283,71.49943963,25.27001818,39.41611426,95.44438734,25.19603294,5.957174369,33.91953169,24.83532308,70.93367114,59.02475988,76.53340235,18.98527296,48.81395913,133.9224082,275.5887998,235.8377319,201.4090471,6.087360281,15.20148161,16.77942008,31.07877845,21.30654389,11.58878871,8.015969588,7.717391112,1.406580896,9.379196612,14.99176005,16.10169329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.9165546,0,0,488.9356618,464.9999376,345.1223238,0,206.7414739,0,382.5112303,463.3517792,284.986951,0,0,0,0,0,0,0,0,0,0,0,0
Halamphora coffeaeformis,24.6985698,1.37831617,9.597515708,2.467455598,24.51776846,24.63039434,196.4255451,532.3958274,39.30891716,70.07309202,56.39895616,17.23939096,504.8705278,190.2443299,212.6524539,124.1339245,151.1609704,72.20132297,119.7532602,68.91382465,106.8369773,263.541202,292.7162437,156.1947712,308.9335343,200.6595573,79.32089491,932.3633536,351.5579741,180.2700467,64.1277567,32.1557963,26.72503703,10.71908184,10.90309822,23.42064478,7.264285234,0,4.113221018,1.233727799,14.98308072,15.93731398,178.4323654,411.3967757,11.23111919,49.63510684,7.230635405,3.978320991,455.7238392,162.2238472,166.0862231,86.13374353,109.41175,20.21637043,103.6887985,34.45691232,93.2942619,228.9043583,256.6469436,128.7921798,296.7588137,188.498372,61.01607301,912.5859491,347.5629971,181.5576899,60.11977191,28.29710074,26.72503703,5.359540921,2.725774554,17.56548359,0,0,0,0,0,0,0,28.59977585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halamphora montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.79975861,0,0,0,0,0,0,0,35.46683557,0,0,0,0,0,121.9819278,97.10965432,54.80518288,0,0,0,0,0,0,0,0,0,0,0,0
Halamphora nagumoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79984482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haliclystus octoradiatus,49.39713959,97.86044806,60.3272416,72.78994014,140.2961195,60.85156249,40.48465432,58.29954309,102.4839626,77.37237243,85.32149778,83.54474082,62.55033088,76.68763688,54.32726923,57.00027145,71.98141449,73.64534943,74.48068623,53.12107317,88.78002342,64.75583819,49.94210794,41.10388716,18.26208084,19.7619261,68.64308214,50.85618292,65.25129065,41.2045821,54.77579218,151.7753585,43.60400779,49.57575352,47.7010547,16.10169329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haliotis discus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.104415385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haliotis rubra,122.0399919,132.3183523,41.13221018,125.8402355,98.07107383,91.27734373,173.9340704,114.3991034,112.3111919,100.7300698,146.0588352,123.3279507,242.7548555,156.3247982,114.8633692,197.600941,210.1857303,158.8429105,166.4862398,163.6703335,246.7783702,115.9581289,84.62412734,178.1168444,108.050645,117.0514084,189.1498263,108.7757246,97.21110648,149.3666101,160.3193918,155.6340541,59.07639764,87.09253996,118.5711931,57.08782165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halyzia sedecimguttata,61.01999597,50.99769828,94.60408341,50.58283976,99.43317208,82.58426337,140.9465743,85.79932756,88.44506362,106.5694941,150.3972164,143.2195557,135.5257169,97.33430834,66.74493077,125.4005972,118.0495198,132.8504343,100.7679873,76.09234805,90.28476958,36.14279341,49.94210794,82.20777433,47.17704218,47.12459301,45.76205476,42.38015244,79.89953957,105.5867416,68.1357415,56.59420149,25.31845613,26.7977046,38.16084376,21.95685448,8.717142281,13.7831617,60.3272416,12.33727799,35.41455444,17.38616071,17.9931797,10.99991379,19.65445858,20.43798517,17.35352497,7.956641982,7.446467961,1.474762248,12.41766154,2.533345398,11.51702632,10.10818522,0,2.87140936,24.07593855,0,0,13.70129572,12.17472056,12.16118529,4.576205476,0,2.663317986,0,10.68795945,10.28985482,0,0,0,2.927580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmonia axyridis,21.7928557,24.80969106,9.597515708,41.94674517,35.41455444,60.85156249,80.96930865,69.29945688,64.57893534,54.0146751,89.65987902,58.34870787,153.39724,107.6576441,37.25298462,105.133834,76.30029936,73.64534943,124.1344771,57.42818721,79.75154646,81.32128517,51.32938871,64.39608989,22.82760105,7.600740807,76.27009126,59.33221341,102.5377425,43.77986848,6.679974656,57.88043334,64.70272123,65.65437628,72.23302568,58.55161195,33.41571208,38.59285276,17.82395774,30.84319498,24.51776846,31.87462797,14.99431642,24.19981034,5.615559595,17.518273,27.47641454,7.956641982,5.957174369,11.79809798,9.313246154,12.66672699,18.71516777,12.99623813,11.6832449,22.97127488,12.03796928,12.0475978,2.774561552,0,22.82760105,15.20148161,61.01607301,28.25343496,10.65327194,10.30114552,21.3759189,36.01449186,8.439485378,16.07862276,10.90309822,11.71032239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harpegnathos saltator,8.717142281,1.37831617,6.855368363,1.233727799,19.06937547,0,37.48579104,26.3997931,15.44278889,16.05841692,14.46127081,22.54381895,22.33940388,33.91953169,13.96986923,19.00009048,23.03405264,31.76858211,5.84162245,2.87140936,22.5711924,66.26178792,30.52017707,42.47401673,31.95864147,1.520148161,0,0,2.663317986,0,0,1.286231852,0,0,0,0,8.717142281,1.37831617,6.855368363,1.233727799,19.06937547,0,37.48579104,26.3997931,15.44278889,16.05841692,14.46127081,23.86992595,22.33940388,33.91953169,12.41766154,19.00009048,23.03405264,31.76858211,5.84162245,2.87140936,22.5711924,66.26178792,30.52017707,42.47401673,31.95864147,1.520148161,0,0,2.663317986,0,0,1.286231852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haslea avium,34.86856912,0,13.71073673,14.80473359,31.3282597,21.73270089,479.8181253,907.4928877,136.1773202,127.0074793,117.1362936,80.89252682,1347.810701,535.3386959,772.9994308,516.8024612,534.1020955,382.6670118,280.3978776,198.1272459,419.8241786,844.837796,660.3456494,530.2401444,1121.596132,1029.140305,1871.66804,165.2825945,82.56285756,29.61579338,470.2702158,57.88043334,95.64750095,71.0139172,99.49077122,125.8859657,8.717142281,0,2.742147345,2.467455598,9.534687734,4.346540178,217.417588,320.0974913,53.34781615,36.49640209,23.1380333,17.23939096,626.9926023,159.2743227,170.7428462,140.6006696,188.591306,95.30574632,23.3664898,60.29959657,52.66611559,123.4878775,198.381151,97.27919962,575.2555465,212.8207426,76.27009126,50.85618292,10.65327194,9.013502333,137.6074779,28.29710074,47.82375047,30.8173603,35.4350692,55.62403135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haslea cf. howeana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.33816742,0
Haslea howeana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.46683557,37.43033553,0,0,0,0,0,41.61842328,41.10388716,39.56784183,39.5238522,0,0,0,0,0,0,0,0,0,0
Haslea nipkowii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.59977585,0,0,0,0,0,0,270.0841385,0,0,0,67.17865817,31.58550296,0,341.8505877,714.4495997,221.9609907,0,0,0,0,0,0,0,0,0,0,0,0
Haslea nusantara,0,0,0,0,0,8.693080355,76.47101372,65.99948274,14.03889899,2.919712167,5.784508324,0,135.5257169,147.4762248,695.3890462,36.73350827,136.7646875,41.87676732,404.5323546,110.5492604,90.28476958,736.4094157,1091.789971,554.9024767,18.26208084,59.2857783,36.60964381,5.650686992,0,2.575286381,1.335994931,0,0,0,0,1.463790299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haslea ostrearia,13.07571342,2.75663234,8.226442036,4.934911196,70.82910888,10.14192708,170.9352071,268.3978965,36.50113737,2.919712167,7.230635405,42.43542391,692.5215204,383.4381844,589.8389231,122.8672518,145.4024573,127.0743284,195.6943521,133.5205353,55.67560791,230.410308,130.4043929,204.1493062,528.0785044,370.9161514,396.6044746,96.06167886,73.24124461,43.77986848,195.05526,6.43115926,25.31845613,9.379196612,14.99176005,16.10169329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haslea provincialis,0,0,0,0,0,0,0,6.599948274,8.423339392,2.919712167,0,0,19.3608167,8.848573486,29.49194616,0,5.758513159,0,61.33703572,41.63543573,12.03796928,90.35698353,83.23684656,65.76621946,3.04368014,9.120888969,9.152410952,2.825343496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
