genus,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Crepidula,2.905714094,0,4.113221018,1.233727799,145.7445125,68.09579612,8.99658985,17.59986206,5.615559595,14.59856084,17.35352497,23.86992595,2.978587185,16.22238472,17.07428462,60.80028955,388.6996382,60.6491113,4.381216837,10.04993276,73.73256182,48.19039121,33.29473862,13.70129572,9.131040421,0,51.86366206,15.53938923,49.27138274,12.8764319,8.015969588,39.87318741,7.032904482,1.33988523,16.35464732,20.49306418
Cricetulus,24.6985698,15.16147787,8.226442036,24.67455598,27.24196495,26.07924107,14.99431642,20.8998362,39.30891716,30.65697776,75.19860821,53.04427988,13.40364233,22.12143371,15.52207692,34.20016287,44.62847698,63.53716422,7.302028062,17.22845616,21.06644624,30.11899451,27.74561552,31.51298016,4.565520211,9.120888969,6.101607301,12.71404573,55.9296777,96.57323929,6.679974656,1.286231852,28.13161793,33.49713076,19.08042188,8.782741793
Crocallis,108.9642785,170.9112051,112.4280412,189.9940811,186.6074599,88.37965028,233.9113361,1316.689681,182.5056868,173.722874,257.4106204,308.9829303,342.5375262,442.4286743,673.6581385,874.0041622,767.3218785,447.6482024,424.9780332,236.8912722,2231.538555,1060.188607,951.6746124,726.1686732,243.4944112,706.8688951,715.413456,113.0137398,194.422213,178.9824035,484.9661601,93.89492519,101.2738245,138.0081787,100.8536585,118.5670142
Cryothecomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.13374353,112.2910066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptocephalus,30.50999798,31.70127191,26.05039978,34.54437837,50.39763516,36.22116815,110.9579415,232.098181,54.75170605,40.87597034,53.506702,61.00092187,101.2719643,89.9604971,96.23687693,39.26685367,66.22290133,54.87300546,64.25784695,70.34952933,43.63763863,39.15469286,52.71666949,63.02596032,38.04600176,41.04400036,80.84629674,24.01541971,33.29147482,32.19107976,25.38390369,24.43840519,75.9553684,33.49713076,29.98352009,36.59475747
Cryptococcus,30.50999798,39.97116893,19.19503142,41.94674517,35.41455444,53.60732885,31.48806447,58.29954308,43.52058686,18.97812909,30.3686687,47.7398519,31.27516544,57.51572766,32.59636154,35.46683557,37.43033554,43.32079378,37.97054592,31.58550296,30.0949232,40.66064259,22.19649242,28.77272101,19.78392091,27.36266691,38.13504563,56.50686992,34.62313382,37.34165252,24.04790876,27.01086889,46.41716958,50.91563875,34.07218193,42.44991866
Cryptosula,7.264285234,15.16147787,10.96858938,1.233727799,44.94924217,31.87462797,35.9863594,256.2979913,53.34781615,29.19712167,26.03028746,27.84824694,29.78587185,56.04096541,88.47583847,59.53361685,54.70587501,11.55221168,59.87663011,86.14228081,33.10441551,28.61304478,54.10395027,47.95453502,41.0896819,115.5312603,105.2527259,12.71404573,22.63820288,48.93044124,491.6461347,29.5833326,90.02117736,37.51678645,46.33816742,48.30507986
Cryptotermes,4.35857114,4.13494851,5.484294691,3.701183397,1.362098248,8.693080355,16.49374806,9.899922411,11.23111919,7.299280418,11.56901665,21.21771195,19.3608167,19.17190922,13.96986923,24.06678128,21.59442435,14.44026459,14.60405612,11.48563744,7.523730798,13.55354753,5.549123104,6.85064786,9.131040421,4.560444484,21.35562555,7.06335874,6.658294964,14.1640751,6.679974656,7.717391112,9.846066274,8.039311381,6.814436385,0
Ctenocephalides,2.905714094,2.75663234,6.855368363,4.934911196,1.362098248,5.795386903,5.997726567,16.49987068,7.019449493,5.839424335,36.15317702,39.78320991,2.978587185,4.424286743,7.761038462,49.40023526,23.03405264,28.88052919,1.460405612,20.09986552,3.009492319,0,5.549123104,1.370129572,1.52184007,0,7.627009126,14.12671748,53.26635972,60.51922995,0,10.28985482,91.42775826,60.29483536,59.96704019,49.76887016
Cucumis,0,0,0,0,0,1.448846726,0,0,0,0,27.47641454,0,2.978587185,0,0,0,1.43962829,0,17.52486735,2.87140936,9.028476958,16.56544698,20.80921164,28.77272101,27.39312126,15.20148161,0,5.650686992,1.331658993,1.28764319,0,0,0,0,129.4742913,0
Culicoides,0,0,0,0,0,0,1.499431642,1.099991379,0,0,0,0,0,1.474762248,0,5.066690796,11.51702632,2.888052919,20.44567857,18.66416084,4.514238479,37.64874314,33.29473862,23.29220273,47.17704218,60.80592646,36.60964381,1.412671748,2.663317986,0,0,0,2.813161793,0,0,1.463790299
Cyaniris,24.6985698,17.91811021,119.2834095,32.07692277,40.86294743,89.828497,11.99545313,15.39987931,37.90502726,108.0293502,62.18346448,3.978320991,10.42505515,28.0204827,55.87947693,31.66681747,17.27553948,25.99247627,35.0497347,40.19973105,58.68510023,6.023798902,4.161842328,5.480518288,54.78624253,30.40296323,33.55884016,1.412671748,17.31156691,7.725859143,22.71191383,66.8840563,1.406580896,1.33988523,10.90309822,0
Cybosia,66.83142415,164.0196242,396.2402914,199.8639034,104.8815651,230.3666294,44.98294925,222.1982586,146.0045495,818.9792629,251.6261121,91.5013828,72.97538602,101.7585951,218.8612846,426.8686995,339.7522764,180.5033074,129.9760995,386.204559,808.0486877,865.9210921,781.0390769,353.4934296,45.65520211,53.20518565,208.9800501,55.09419817,55.9296777,68.2450891,42.7518378,385.8695556,53.45007406,53.59540921,43.61239286,70.26193434
Cyclopterus,7.264285234,4.13494851,4.113221018,14.80473359,9.534687734,10.14192708,5.997726567,6.599948274,7.019449493,2.919712167,4.338381243,11.93496297,16.38222952,13.27286023,10.86545385,7.600036193,12.95665461,5.776105838,13.14365051,11.48563744,7.523730798,7.529748627,16.64736931,8.220777433,12.17472056,12.16118529,39.66044746,18.36473272,9.32161295,24.46522062,8.015969588,5.144927408,7.032904482,8.039311381,10.90309822,4.391370896
Cydia,139.4742765,108.8869774,127.5098516,117.2041409,132.12353,127.4985119,275.8954221,244.1980861,119.3306414,151.8250327,125.813056,220.1337615,656.7784742,380.4886599,341.4856923,272.3346303,194.3498191,235.3763129,262.8730102,157.9275148,111.3512158,168.6663693,135.9535161,193.1882697,252.6254517,182.4177794,151.0147807,148.3305335,191.758895,187.9959058,207.0792144,126.0507215,150.5041559,120.5896707,121.2969677,162.4807232
Cylindrotheca,85.71856576,44.10611744,141.2205883,77.72485134,257.4365688,136.1915923,847.1788775,1538.887939,336.9335757,216.0587004,253.0722392,275.8302554,1894.381449,1542.601311,1988.378054,2575.145597,2800.077024,1123.452585,1172.705707,1160.049382,1543.869559,3371.821435,3819.183976,2386.765714,1771.421841,1612.8772,1173.034004,812.2862551,378.191154,307.7467225,456.9102665,155.6340541,420.567688,518.5355841,280.7547791,638.2125703
Cymatopleura,0,0,0,0,0,0,0,0,0,0,0,0,139.9935977,143.051938,183.1605077,221.6677223,290.8049145,83.75353465,0,176.5916757,0,283.1185484,156.7627277,147.9739938,0,48.64474117,0,90.41099186,0,0,0,0,0,0,0,0
Cymbella,0,0,0,0,0,0,0,19.79984482,0,0,0,0,62.55033088,0,0,30.40014477,0,43.32079378,32.12892347,0,0,72.28558682,0,35.62336887,27.39312126,54.72533381,70.16848396,0,0,0,0,0,0,0,0,0
Cyprideis,788.9013764,773.2353713,1408.092662,792.053247,840.4146188,786.7237721,811.1925181,631.3950515,536.2859413,1293.43249,604.4811198,656.4229636,868.2581643,765.4016065,1288.332385,804.3371638,955.9131844,1064.247501,1066.096097,1073.907101,1340.728828,1689.675592,1752.13562,1818.161942,926.8006028,758.5539326,1066.255876,966.2674756,687.1360403,674.7250318,559.7818762,654.6920127,765.1800076,635.1055991,591.4930782,816.7949867
Cyprinodon,228.0985563,68.91580849,246.793261,415.7662683,329.627776,23.18154761,142.4460059,177.098612,175.4862373,52.55481901,28.92254162,34.47878192,92.33620273,137.152889,60.53610001,39.26685367,60.46438817,73.64534943,92.00555358,18.66416084,183.5790315,36.14279341,55.49123104,52.06492374,120.2253656,399.7989664,64.06687666,36.72946545,34.62313381,28.32815019,217.7671739,41.15941926,15.47238986,8.039311381,19.08042188,17.56548358
Cyprinus,649.4270999,516.8685637,688.2789837,1001.786973,1189.11177,744.7072171,1250.525989,2434.280922,1231.211441,668.6140863,883.5836465,868.6000831,1209.306397,1687.128011,1663.966646,901.8709616,1062.445678,1003.598389,1295.379778,1190.19918,1125.550127,1013.504165,1351.211476,1235.856874,795.9223567,1243.481196,2190.477021,800.9848811,1263.744384,1005.649332,1251.827251,631.5398393,895.9920309,806.6109086,723.6931441,544.5299911
Danio,1710.012744,1800.080918,1687.791691,1812.346137,1525.550037,2037.078497,1656.871964,1482.788379,1606.050044,2166.426428,2751.979835,1412.303952,2168.411471,1977.656174,2564.247108,2200.210478,2513.590995,2187.700086,2789.37472,3141.32184,2312.794847,2198.686599,1993.522475,2712.856553,1818.598884,1851.540461,3282.664728,1346.276176,1159.874983,1103.510214,2160.303804,1960.217342,1194.187181,1485.93272,1109.390243,1276.425141
Daphnia,11.62285637,6.891580849,5.484294691,19.73964478,2.724196495,4.346540178,20.99204298,19.79984482,4.211669696,2.919712167,11.56901665,7.956641982,20.85011029,19.17190922,0,15.20007239,14.3962829,14.44026459,7.302028062,12.92134212,24.07593855,37.64874314,15.26008854,23.29220273,1.52184007,7.600740807,12.2032146,9.888702235,13.31658993,5.150572762,4.007984794,2.572463704,7.032904482,2.67977046,14.99176005,5.855161195
Daptonema,0,0,0,0,0,0,0,19.79984482,0,0,0,0,0,0,0,0,0,0,0,0,0,21.08329616,102.6587774,38.36362802,0,0,0,0,0,0,0,0,0,26.7977046,0,26.34822538
Darwinula,18.88714161,4.13494851,6.855368363,6.168638995,24.51776846,14.48846726,61.47669731,54.99956895,12.63500909,29.19712167,26.03028746,18.56549796,47.65739495,23.59619596,21.73090769,29.13347207,33.11145067,28.88052919,61.33703572,21.5355702,36.11390783,72.28558682,81.84956579,205.5194358,153.7058471,74.48725991,51.86366206,233.0908384,18.6432259,14.1640751,20.03992397,6.43115926,73.14220661,48.23586829,58.60415291,93.68257912
Dasysyrphus,10.16999933,26.18800723,9.597515708,14.80473359,10.89678598,14.48846726,14.99431642,1.099991379,16.84667878,8.759136502,4.338381243,15.91328396,1.489293592,10.32333573,27.93973846,20.26676318,12.95665461,10.10818522,0,10.04993276,18.05695392,7.529748627,9.710965432,4.110388716,30.4368014,13.68133345,33.55884016,18.36473272,27.96483885,14.1640751,24.04790876,11.57608667,15.47238986,5.359540921,1.362887277,7.318951494
Debaryomyces,1.452857047,0,2.742147345,2.467455598,9.534687734,4.346540178,5.997726567,12.09990517,12.63500909,0,5.784508324,31.82656793,4.467880777,5.89904899,7.761038462,12.66672699,12.95665461,25.99247627,10.22283929,7.178523401,13.54271544,13.55354753,8.323684656,10.96103658,3.04368014,0,9.152410952,1.412671748,14.64824892,11.58878871,1.335994931,2.572463704,32.35136061,29.47747506,31.34640737,27.81201568
Deilephila,236.8156986,363.8754688,109.6858938,317.0680444,62.65651939,150.6800595,118.4550997,137.4989224,94.06062321,153.2848888,120.0285477,68.95756385,250.2013235,182.8705187,239.0399846,153.2673966,109.41175,131.4064078,224.9024643,119.1634885,120.3796928,105.4164808,72.13860035,184.9674922,267.8438524,267.5460764,178.4720136,50.85618292,73.24124461,52.79337081,316.6307987,171.0688363,43.60400779,50.91563875,38.16084376,43.91370896
Denticeps,120.5871349,198.4775285,137.1073673,304.7307664,159.365495,204.2873883,103.4607833,113.299112,143.1967697,185.4017226,214.026808,210.8510125,181.6938183,225.6386239,218.8612846,239.4011401,244.7368093,174.7272016,243.8877373,248.3769097,329.539409,284.6244981,241.386855,306.9090241,133.9219262,127.6924456,472.8745658,135.6164878,210.4021209,207.3105537,176.3513309,442.4637571,80.17511109,99.15150704,103.5794331,103.9291112
Dermochelys,200.4942725,286.6897633,64.44046261,198.6301756,130.7614318,92.72619046,142.446006,145.198862,103.8878525,109.4892063,111.3517852,99.45802478,268.0728466,144.5267003,155.2207692,74.73368924,93.57583884,114.0780903,159.1842118,133.5205353,112.855962,106.9224305,130.4043929,127.4220502,202.4047293,161.1357051,135.7607624,48.03083943,79.89953957,38.62929571,161.6553867,108.0434756,64.70272123,83.07288427,83.1361239,43.91370896
Detonula,0,0,0,0,0,0,0,0,0,0,0,128.6323787,0,0,0,60.80028955,0,0,0,0,0,0,0,0,0,0,0,0,69.24626763,0,0,0,45.01058868,0,0,0
Diabrotica,43.5857114,13.7831617,85.0065677,45.64792856,28.6040632,14.48846726,106.4596466,36.29971551,33.69335757,24.81755342,0,6.630534985,114.6756066,119.4557421,125.7288231,21.53343588,18.71516777,62.09313776,51.11419643,21.5355702,42.13289247,21.08329616,13.87280776,71.24673775,133.9219262,418.0407444,35.08424198,7.06335874,7.989953957,2.575286381,1173.00355,91.32246149,4.219742689,1.33988523,2.725774554,0
Diachrysia,98.79427918,118.5351906,241.3089664,96.23076832,98.07107383,110.1123512,142.446006,119.8990603,91.25284341,186.8615787,163.4123601,131.2845927,201.054635,132.7286023,189.3693385,268.5346122,178.5139079,93.86171986,172.3278623,101.9350323,115.8654543,233.4222074,331.5601055,256.21423,299.8024938,259.9453356,97.62571682,74.87160264,86.55783454,149.3666101,225.7831434,95.18115705,84.39485378,83.07288427,74.95880024,93.68257912
Diadumene,72.64285234,22.05305872,32.90576814,45.64792856,158.0033967,102.8681175,100.46192,86.89931894,99.67618281,67.15337985,95.44438734,165.7633746,81.91114758,88.48573486,124.1766154,130.467288,269.2104902,132.8504343,140.1989388,302.9336875,449.9191017,542.1419012,416.1842328,357.6038183,162.8368875,158.0954088,527.7890315,436.5155701,121.1809684,93.99795291,98.86362492,219.9456467,92.83433916,83.07288427,100.8536585,109.7842724
Diarsia,194.6828443,278.4198663,100.0883781,201.0976312,183.8832634,292.6670386,466.3232405,290.3977241,240.0651727,201.4601395,462.7606659,271.8519344,598.6960241,452.75201,403.574,469.9355713,581.6098291,410.1035145,712.6779389,465.1683164,431.8621478,530.0943034,412.0223905,734.3894506,280.0185729,408.9198554,1044.90025,221.7894644,255.6785266,325.7737272,348.6946771,183.9311548,205.3608109,168.825539,133.5629531,143.4514493
Diatraea,94.43570804,90.96886721,27.42147345,93.76331273,76.27750187,43.46540178,31.48806447,87.99931032,36.50113737,56.93438726,23.1380333,10.60885598,123.6113682,135.6781268,265.4275154,135.5339788,168.4365099,115.5221168,221.9816531,53.12107317,185.0837776,263.541202,163.6991316,365.8245957,175.0116081,291.868447,700.1594378,9.888702235,19.97488489,2.575286381,208.4152093,52.73550593,2.813161793,6.699426151,14.99176005,4.391370896
Dickieia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.17086175,606.8977394,879.536012,141.1233459,0,0,0,0,0,0,0,0,0,0,0,0
Dicrocoelium,196.1357013,239.8270136,91.86193607,235.6420096,187.9695582,195.594308,326.8760979,261.7979482,171.2745676,286.1317924,214.026808,245.3297945,373.8126917,303.801023,138.1464846,244.4678309,260.5727205,265.7008685,290.6207169,182.3344944,227.2166701,305.7077943,253.872382,315.1298016,178.0552882,199.1394092,247.1150957,163.8699228,183.768941,216.324056,213.759189,158.2065178,136.4383469,131.3087526,133.5629531,141.987659
Dictyostelium,15.98142751,12.40484553,4.113221018,25.90828378,20.43147371,23.18154761,13.49488477,9.899922411,12.63500909,8.759136502,15.90739789,9.28274898,11.91434874,16.22238472,3.104415385,10.13338159,10.07739803,7.220132297,20.44567857,24.40697956,28.59017703,12.0475978,4.161842328,19.18181401,24.34944112,51.68503749,27.45723285,5.650686992,6.658294964,5.150572762,41.41584287,9.003622964,0,1.33988523,2.725774554,2.927580598
Digitaria,11.62285637,23.43137489,6.855368363,9.869822392,12.25888423,30.42578124,16.49374806,19.79984482,11.23111919,16.05841692,23.1380333,33.15267493,29.78587185,22.12143371,24.83532308,46.86688986,33.11145067,27.43650273,16.06446174,35.892617,21.06644624,13.55354753,20.80921164,26.03246187,54.78624253,45.60444484,36.60964381,48.03083943,30.62815684,69.53273229,61.45576684,34.72826,95.64750095,73.69368766,70.87013841,106.8566918
Dinophysis,0,0,0,0,0,0,0,0,0,0,11.56901665,15.91328396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diopatra,0,0,0,0,0,0,0,67.09947412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dioscorea,15.98142751,5.513264679,15.0818104,19.73964478,46.31134042,33.3234747,110.9579415,216.6983017,42.11669696,39.41611426,65.07571864,70.28367084,93.82549631,100.2838328,63.64051539,143.134015,182.8327928,98.19379924,346.1161301,83.27087145,168.5315699,280.1066489,271.9070321,689.1751748,697.0027522,319.2311139,149.4893789,62.15755691,37.2864518,15.45171829,33.39987328,12.86231852,119.5593762,113.8902446,99.49077122,98.07395002
Diplolaimelloides,0,0,0,0,0,0,0,30.79975861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipodomys,18.88714161,107.5086612,37.01898916,93.76331273,89.89848434,52.15848213,34.48692776,48.39962068,109.5034121,61.31395551,140.2743269,129.9584857,55.10386291,41.29334293,65.19272308,176.0675051,155.4798553,118.4101697,99.30758164,109.1135557,159.5030929,138.5473747,91.56053122,123.3116615,45.65520211,15.20148161,73.21928761,179.409312,195.753872,221.4746288,38.74385301,91.32246149,111.1198908,124.6093264,113.119644,62.94298285
Diprion,23.24571275,22.05305872,57.58509425,41.94674517,6.810491238,23.18154761,2.998863283,1.099991379,14.03889899,39.41611426,1.446127081,0,2.978587185,1.474762248,18.62649231,0,1.43962829,1.444026459,0,4.307114041,0,1.505949725,0,6.85064786,3.04368014,15.20148161,9.152410952,0,0,0,21.3759189,0,0,0,1.362887277,0
Dolichovespula,396.6299738,237.0703812,178.2395775,323.2366833,237.005095,194.1454612,452.8283558,702.8944911,238.6612827,262.774095,335.5014828,131.2845927,641.8855383,496.9948774,602.2565847,167.2007962,244.7368093,261.3687892,435.2008725,226.8413395,186.5885238,168.6663693,191.4447471,260.3246187,299.8024938,390.6780775,314.232776,142.6798465,82.56285756,73.39566186,412.8224337,235.3804289,84.39485378,113.8902446,91.31344756,158.0893523
Drepana,113.3228497,117.1568744,53.47187323,124.6065077,164.813888,102.8681175,125.9522579,144.0988706,130.5617606,129.9271914,227.0419517,298.3740743,147.4400656,126.8295533,145.9075231,228.0010858,230.3405264,203.6077308,150.4217781,160.7989242,269.3495626,165.6544698,177.5719393,216.4804724,111.0943251,106.4103713,228.8102738,185.059999,202.4121669,186.7082626,164.3273765,198.0797052,126.5922807,138.0081787,94.03922211,114.1756433
Drepanopeziza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.656623077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dromiciops,61.01999597,93.72549955,65.81153629,81.42603474,27.24196495,81.13541665,16.49374806,21.99982758,54.75170605,78.83222852,40.49155827,22.54381895,40.21092699,33.91953169,49.67064616,49.40023526,38.86996382,33.21260857,45.27257398,106.2421463,55.67560791,16.56544698,30.52017707,42.47401673,31.95864147,24.32237058,126.6083515,33.90412195,23.96986187,18.02700467,46.7598226,90.03622964,23.91187524,18.75839322,10.90309822,26.34822538
Drosophila,370.4785469,596.8109015,149.4470303,697.0562065,227.4704074,197.0431547,286.3914435,216.6983017,214.7951545,351.8253161,274.7641454,229.4165105,279.9871954,269.8814913,243.6966077,298.9347569,298.003056,283.029186,438.1216838,295.7551641,374.6817938,415.6421243,345.4329132,585.0453273,518.9474639,387.6377812,370.6726435,202.0120599,167.7890331,189.283549,207.0792144,362.7173823,153.3173177,207.6822107,140.3773895,127.349756
Dryobotodes,386.4599744,430.034645,780.1409197,389.8579845,307.834204,534.6244418,394.3505218,210.0983534,373.4347131,696.3513519,458.4222847,396.5059921,421.4700866,349.5186527,341.4856923,519.3358066,444.8451415,405.7714351,410.3739771,452.2469743,577.8225253,679.1833262,430.0570406,461.7336658,339.3703357,456.0444484,485.0777804,344.6919065,334.2464072,372.1288821,419.5024084,497.7717267,263.0306276,308.173603,238.5052735,300.0770112
Durotheca,5.811428187,5.513264679,2.742147345,7.402366794,1.362098248,4.346540178,16.49374806,21.99982758,43.52058686,17.518273,15.90739789,51.71817289,5.957174369,23.59619596,3.104415385,51.93358066,40.30959211,31.76858211,20.44567857,8.614228081,16.55220776,40.66064259,36.06930018,21.92207315,1.52184007,1.520148161,1.525401825,45.20549593,51.93470072,88.84738014,0,12.86231852,70.32904482,61.63472059,89.95056028,48.30507986
Echeneis,175.7957027,172.2895212,87.74871505,160.3846139,258.7986671,266.5877976,467.8226722,1042.791827,415.55141,255.4748146,464.206793,651.1185356,484.0204175,572.2077521,788.5215077,1485.807076,1210.727392,864.9718492,458.5673623,401.9973105,874.2575188,771.0462594,1059.882513,613.8180483,164.3587276,223.4617797,361.5202326,577.7827449,412.8142878,328.3490136,200.3992397,212.2282556,437.4466587,523.895125,437.4868159,532.8196688
